Date physique,Entrepôt,kind,Quantité
2026-01-22,DP0117,sale,10500.0
2026-01-22,DP0117,purchase,42000.0
2026-01-22,DP0117,purchase,68687.5
2026-01-22,DP0117,purchase,2862.5
2026-01-22,DP0117,sale,10500.0
2026-01-22,DP0117,sale,10500.0
2026-01-22,DP0117,sale,2250.0
2026-01-22,DP0117,sale,2187.5
2026-01-22,DP0117,purchase,2187.5
2026-01-22,DP0117,purchase,2187.5
2026-01-22,DP0517,sale,2175.0
2026-01-22,DP0117,purchase,225.0
2026-01-22,DP0117,purchase,2187.5
2026-01-22,DP0117,sale,10500.0
2026-01-22,DP0117,sale,10500.0
2026-01-22,DP0117,sale,1250.0
2026-01-22,DP0117,sale,2187.5
2026-01-22,DP0117,sale,2862.5
2026-01-22,DP0517,sale,2187.5
2026-01-22,DP1602,sale,1312.5
2026-01-22,DP1602,sale,875.0
2026-01-22,DP0517,sale,1075.0
2026-01-22,DP0517,sale,950.0
2026-01-22,DP0517,sale,1237.5
2026-01-22,DP0517,purchase,12.5
2026-01-22,DP0517,purchase,437.5
2026-01-22,DP0517,sale,1112.5
2026-01-22,DP0517,sale,12.5
2026-01-22,DP0517,sale,2175.0
2026-01-22,DP0517,sale,2187.5
2026-01-22,DP0517,sale,1762.5
2026-01-22,DP0517,sale,2612.5
2026-01-22,DP0517,sale,437.5
2026-01-22,DP0517,sale,1750.0
2026-01-22,DP0517,purchase,12.5
2026-01-22,DP0517,sale,1312.5
2026-01-22,DP0517,purchase,1762.5
2026-01-22,DP0517,sale,2187.5
2026-01-23,DP0117,sale,2187.5
2026-01-23,DP0117,sale,2187.5
2026-01-23,DP0117,sale,3062.5
2026-01-23,DP0117,sale,2187.5
2026-01-23,DP0117,sale,2187.5
2026-01-23,DP0117,sale,1312.5
2026-01-23,DP0117,sale,2175.0
2026-01-23,DP0517,sale,2150.0
2026-01-23,DP0517,sale,462.5
2026-01-23,DP0517,sale,1725.0
2026-01-23,DP0517,sale,25.0
2026-01-23,DP0517,sale,2162.5
2026-01-23,DP0517,sale,287.5
2026-01-23,DP0517,sale,1900.0
2026-01-23,DP0517,sale,1312.5
2026-01-23,DP0517,sale,1087.5
2026-01-23,DP0517,sale,1100.0
2026-01-23,DP0517,sale,25.0
2026-01-23,DP0517,sale,2162.5
2026-01-23,DP0117,sale,2200.0
2026-01-23,DP0517,sale,50.0
2026-01-23,DP0517,sale,2137.5
2026-01-23,DP0517,sale,37.5
2026-01-23,DP0117,sale,10500.0
2026-01-23,DP0517,purchase,37.5
2026-01-23,DP0117,sale,3500.0
2026-01-23,DP0517,sale,2187.5
2026-01-23,DP1602,purchase,10500.0
2026-01-23,DP1602,purchase,8197.5
2026-01-23,DP1602,purchase,2302.5
2026-01-23,DP0517,purchase,25.0
2026-01-23,DP0117,sale,7000.0
2026-01-23,DP0117,purchase,51625.0
2026-01-23,DP0517,purchase,21000.0
2026-01-23,DP0517,purchase,50.0
2026-01-23,DP0517,purchase,1087.5
2026-01-23,DP0517,purchase,1287.5
2026-01-23,DP0517,sale,1287.5
2026-01-23,DP0517,purchase,1075.0
2026-01-23,DP0117,purchase,2187.5
2026-01-23,DP0517,sale,900.0
2026-01-23,DP0117,sale,10500.0
2026-01-23,DP0117,purchase,1250.0
2026-01-23,DP0117,sale,25.0
2026-01-23,DP0117,sale,3037.5
2026-01-23,DP0517,purchase,287.5
2026-01-23,DP0517,purchase,25.0
2026-01-23,DP0117,purchase,2187.5
2026-01-23,DP0117,purchase,2200.0
2026-01-24,DP0517,purchase,25.0
2026-01-24,DP0517,purchase,150.0
2026-01-24,DP0117,transfer_in,437.5
2026-01-24,DP0117,transfer_in,437.5
2026-01-24,DP1602,transfer_out,437.5
2026-01-24,DP1602,purchase,875.0
2026-01-24,DP0517,transfer_out,437.5
2026-01-24,DP0517,transfer_out,437.5
2026-01-24,DP0517,purchase,2012.5
2026-01-24,DP1602,transfer_out,35.0
2026-01-24,DP1602,sale,2187.5
2026-01-24,DP1602,purchase,2187.5
2026-01-24,DP1602,sale,2187.5
2026-01-24,DP1602,transfer_in,35.0
2026-01-24,DP0517,purchase,37.5
2026-01-24,DP0517,purchase,25.0
2026-01-24,DP0517,purchase,10500.0
2026-01-24,DP0517,sale,12.5
2026-01-24,DP0517,sale,25.0
2026-01-24,DP0517,sale,1725.0
2026-01-24,DP0517,sale,1312.5
2026-01-24,DP0517,sale,2187.5
2026-01-24,DP0517,sale,2150.0
2026-01-24,DP0517,sale,37.5
2026-01-24,DP0517,sale,175.0
2026-01-24,DP0517,sale,2012.5
2026-01-24,DP0517,sale,2087.5
2026-01-24,DP0517,sale,100.0
2026-01-24,DP0517,sale,2162.5
2026-01-24,DP0517,sale,4225.0
2026-01-24,DP0517,sale,150.0
2026-01-24,DP0517,sale,2187.5
2026-01-24,DP0517,purchase,462.5
2026-01-24,DP0517,purchase,12.5
2026-01-24,DP0517,purchase,100.0
2026-01-24,DP0517,sale,25.0
2026-01-24,DP0517,sale,2175.0
2026-01-24,DP0117,sale,3600.0
2026-01-24,DP0117,transfer_out,35.0
2026-01-24,DP0117,purchase,775.0
2026-01-24,DP0117,purchase,12.5
2026-01-24,DP0117,purchase,1600.0
2026-01-24,DP0117,sale,3500.0
2026-01-24,DP0117,transfer_in,35.0
2026-01-24,DP0117,sale,7000.0
2026-01-24,DP0117,sale,6562.5
2026-01-24,DP0117,sale,2625.0
2026-01-24,DP0117,transfer_in,437.5
2026-01-24,DP0117,purchase,3062.5
2026-01-24,DP0117,sale,4362.5
2026-01-24,DP0117,sale,12.5
2026-01-24,DP0117,sale,1600.0
2026-01-24,DP0117,sale,2775.0
2026-01-24,DP0117,sale,1775.0
2026-01-24,DP0117,sale,2600.0
2026-01-24,DP0117,sale,775.0
2026-01-24,DP0117,sale,2625.0
2026-01-26,DP0517,purchase,37.5
2026-01-26,DP0517,purchase,12.5
2026-01-26,DP0517,purchase,400.0
2026-01-26,DP0517,sale,587.5
2026-01-26,DP0517,sale,2037.5
2026-01-26,DP0517,sale,575.0
2026-01-26,DP0517,purchase,21000.0
2026-01-26,DP0517,purchase,987.5
2026-01-26,DP0517,sale,1612.5
2026-01-26,DP0517,sale,1750.0
2026-01-26,DP0517,purchase,37.5
2026-01-26,DP0517,purchase,62.5
2026-01-26,DP0517,purchase,28000.0
2026-01-26,DP1602,sale,1312.5
2026-01-26,DP0517,purchase,575.0
2026-01-26,DP1602,sale,875.0
2026-01-26,DP0117,purchase,87.5
2026-01-26,DP1602,purchase,825.0
2026-01-26,DP1602,purchase,875.0
2026-01-26,DP0517,purchase,10500.0
2026-01-26,DP0517,transfer_out,437.5
2026-01-26,DP0517,transfer_out,437.5
2026-01-26,DP0117,purchase,12.5
2026-01-26,DP0117,purchase,59500.0
2026-01-26,DP0117,transfer_in,437.5
2026-01-26,DP0117,transfer_in,437.5
2026-01-26,DP0517,purchase,587.5
2026-01-26,DP0117,sale,1312.5
2026-01-26,DP0517,purchase,12.5
2026-01-26,DP0517,sale,2175.0
2026-01-26,DP0517,sale,3500.0
2026-01-26,DP0517,sale,12.5
2026-01-26,DP0117,sale,2162.5
2026-01-26,DP0117,sale,3062.5
2026-01-26,DP0117,purchase,25.0
2026-01-26,DP0117,transfer_out,3500.0
2026-01-26,DP0517,sale,2187.5
2026-01-26,DP0117,purchase,1775.0
2026-01-26,DP0117,sale,3375.0
2026-01-26,DP0117,sale,87.5
2026-01-26,DP0117,sale,4287.5
2026-01-26,DP0117,sale,12.5
2026-01-26,DP0117,sale,4362.5
2026-01-26,DP0117,sale,4375.0
2026-01-26,DP0117,sale,1000.0
2026-01-26,DP0517,sale,1275.0
2026-01-26,DP0117,sale,1337.5
2026-01-26,DP0517,sale,3387.5
2026-01-26,DP0517,sale,37.5
2026-01-26,DP0517,sale,1787.5
2026-01-26,DP0517,sale,37.5
2026-01-26,DP0517,sale,4312.5
2026-01-26,DP0517,sale,2150.0
2026-01-26,DP0517,sale,2187.5
2026-01-26,DP0517,sale,2187.5
2026-01-26,DP0517,sale,2175.0
2026-01-26,DP0517,sale,12.5
2026-01-26,DP0517,sale,62.5
2026-01-26,DP0517,sale,987.5
2026-01-26,DP0517,sale,400.0
2026-01-27,DP0117,purchase,28875.0
2026-01-27,DP0117,purchase,139053.5
2026-01-27,DP0117,purchase,121696.5
2026-01-27,DP0117,sale,1125.0
2026-01-27,DP0117,sale,2212.5
2026-01-27,DP0117,sale,2162.5
2026-01-27,DP0117,sale,3250.0
2026-01-27,DP0117,purchase,425.0
2026-01-27,DP0117,sale,2187.5
2026-01-27,DP0117,purchase,1125.0
2026-01-27,DP1602,sale,2187.5
2026-01-27,DP1602,purchase,1962.5
2026-01-27,DP1602,purchase,1100.0
2026-01-27,DP1602,sale,1100.0
2026-01-27,DP1602,sale,1087.5
2026-01-27,DP0517,purchase,10500.0
2026-01-27,DP0117,sale,2187.5
2026-01-27,DP0117,purchase,1000.0
2026-01-27,DP0117,transfer_in,1750.0
2026-01-27,DP0117,sale,10500.0
2026-01-27,DP0117,sale,10500.0
2026-01-27,DP0117,sale,10500.0
2026-01-27,DP0117,purchase,2212.5
2026-01-27,DP0117,purchase,2187.5
2026-01-27,DP0517,purchase,10500.0
2026-01-27,DP0517,purchase,50.0
2026-01-27,DP0517,sale,875.0
2026-01-27,DP0517,sale,2175.0
2026-01-27,DP0517,purchase,12.5
2026-01-27,DP0517,purchase,50.0
2026-01-27,DP0517,purchase,1312.5
2026-01-27,DP0517,sale,437.5
2026-01-27,DP0517,sale,1312.5
2026-01-27,DP0517,sale,50.0
2026-01-27,DP0517,sale,2137.5
2026-01-27,DP0517,purchase,437.5
2026-01-27,DP0517,sale,12.5
2026-01-27,DP0517,sale,50.0
2026-01-27,DP0517,sale,62.5
2026-01-27,DP0517,sale,2137.5
2026-01-27,DP0517,sale,2187.5
2026-01-27,DP0517,sale,2187.5
2026-01-27,DP0517,sale,1312.5
2026-01-27,DP0517,sale,3062.5
2026-01-27,DP0517,sale,2187.5
2026-01-27,DP0517,sale,2187.5
2026-01-27,DP0517,sale,2187.5
2026-01-27,DP0517,purchase,62.5
2026-01-27,DP0117,sale,425.0
2026-01-27,DP0117,sale,3950.0
2026-01-27,DP0517,sale,2125.0
2026-01-28,DP0517,sale,2187.5
2026-01-28,DP0517,sale,2175.0
2026-01-28,DP0517,sale,12.5
2026-01-28,DP0517,sale,862.5
2026-01-28,DP0517,sale,1750.0
2026-01-28,DP0517,sale,2187.5
2026-01-28,DP0517,sale,437.5
2026-01-28,DP0517,sale,2187.5
2026-01-28,DP0517,purchase,37.5
2026-01-28,DP0517,sale,1312.5
2026-01-28,DP0517,sale,1300.0
2026-01-28,DP0517,sale,12.5
2026-01-28,DP0517,purchase,12.5
2026-01-28,DP0517,purchase,25.0
2026-01-28,DP0517,purchase,21000.0
2026-01-28,DP0517,purchase,10500.0
2026-01-28,DP0517,transfer_out,875.0
2026-01-28,DP0517,purchase,575.0
2026-01-28,DP0517,purchase,12.5
2026-01-28,DP0517,purchase,12.5
2026-01-28,DP0517,sale,2187.5
2026-01-28,DP0517,sale,2187.5
2026-01-28,DP0517,sale,25.0
2026-01-28,DP0117,transfer_in,875.0
2026-01-28,DP0517,sale,2162.5
2026-01-28,DP0517,sale,37.5
2026-01-28,DP0517,sale,2150.0
2026-01-28,DP0517,sale,575.0
2026-01-28,DP0517,purchase,437.5
2026-01-28,DP0517,sale,3800.0
2026-01-28,DP0517,sale,12.5
2026-01-28,DP0117,sale,2187.5
2026-01-28,DP0117,sale,2187.5
2026-01-28,DP0117,sale,2250.0
2026-01-28,DP0117,sale,787.5
2026-01-28,DP0117,sale,3587.5
2026-01-28,DP0117,sale,875.0
2026-01-28,DP0117,sale,3500.0
2026-01-28,DP0117,sale,4375.0
2026-01-28,DP0117,sale,3500.0
2026-01-28,DP0117,sale,3500.0
2026-01-28,DP0117,purchase,875.0
2026-01-28,DP0117,purchase,787.5
2026-01-28,DP0117,sale,1250.0
2026-01-28,DP0117,purchase,2187.5
2026-01-28,DP1602,sale,2625.0
2026-01-28,DP1602,sale,1312.5
2026-01-28,DP1602,sale,875.0
2026-01-28,DP0117,purchase,1337.5
2026-01-29,DP0117,sale,2187.5
2026-01-29,DP0117,sale,2625.0
2026-01-29,DP0117,sale,1750.0
2026-01-29,DP0117,sale,3075.0
2026-01-29,DP0117,sale,1300.0
2026-01-29,DP0517,transfer_out,437.5
2026-01-29,DP1602,purchase,875.0
2026-01-29,DP0117,sale,2187.5
2026-01-29,DP0517,sale,2637.5
2026-01-29,DP0517,sale,1737.5
2026-01-29,DP0517,sale,1312.5
2026-01-29,DP0517,sale,2187.5
2026-01-29,DP0517,sale,137.5
2026-01-29,DP0517,sale,1175.0
2026-01-29,DP0517,sale,50.0
2026-01-29,DP0517,sale,2137.5
2026-01-29,DP0517,sale,2187.5
2026-01-29,DP0517,sale,875.0
2026-01-29,DP0517,sale,2187.5
2026-01-29,DP0517,sale,1737.5
2026-01-29,DP0517,sale,687.5
2026-01-29,DP0517,sale,1500.0
2026-01-29,DP0517,sale,12.5
2026-01-29,DP0517,sale,2175.0
2026-01-29,DP0517,sale,12.5
2026-01-29,DP1602,purchase,1250.0
2026-01-29,DP0117,sale,2187.5
2026-01-29,DP0117,sale,2187.5
2026-01-29,DP0117,sale,2187.5
2026-01-29,DP0517,purchase,31500.0
2026-01-29,DP0517,purchase,1312.5
2026-01-29,DP0517,purchase,12.5
2026-01-29,DP0117,sale,2187.5
2026-01-29,DP0117,purchase,2187.5
2026-01-29,DP0517,purchase,12.5
2026-01-29,DP0517,purchase,687.5
2026-01-29,DP0117,purchase,1300.0
2026-01-29,DP0117,transfer_in,437.5
2026-01-29,DP0517,purchase,50.0
2026-01-29,DP0517,purchase,1737.5
2026-01-29,DP0117,purchase,2187.5
2026-01-29,DP0117,purchase,1750.0
2026-01-29,DP0117,transfer_in,1750.0
2026-01-29,DP0517,purchase,137.5
2026-01-30,DP0517,sale,2175.0
2026-01-30,DP0517,sale,2187.5
2026-01-30,DP0517,sale,2175.0
2026-01-30,DP0517,sale,12.5
2026-01-30,DP0517,sale,12.5
2026-01-30,DP1602,sale,2187.5
2026-01-30,DP0517,sale,75.0
2026-01-30,DP0517,sale,2187.5
2026-01-30,DP0517,purchase,12.5
2026-01-30,DP0517,sale,2175.0
2026-01-30,DP0517,sale,12.5
2026-01-30,DP0117,purchase,2187.5
2026-01-30,DP0517,sale,1700.0
2026-01-30,DP0517,sale,487.5
2026-01-30,DP0117,purchase,2537.5
2026-01-30,DP0517,sale,1300.0
2026-01-30,DP0517,sale,12.5
2026-01-30,DP0117,transfer_in,1312.5
2026-01-30,DP0117,purchase,105875.0
2026-01-30,DP0517,sale,2112.5
2026-01-30,DP0517,sale,225.0
2026-01-30,DP0517,purchase,225.0
2026-01-30,DP0517,purchase,12.5
2026-01-30,DP0517,sale,1962.5
2026-01-30,DP0117,transfer_in,437.5
2026-01-30,DP0517,purchase,21000.0
2026-01-30,DP0517,purchase,75.0
2026-01-30,DP0117,sale,2175.0
2026-01-30,DP0117,sale,2200.0
2026-01-30,DP0117,sale,2187.5
2026-01-30,DP0117,sale,1837.5
2026-01-30,DP0117,sale,2537.5
2026-01-30,DP0117,sale,2187.5
2026-01-30,DP0117,purchase,2187.5
2026-01-30,DP0517,purchase,12.5
2026-01-30,DP0517,purchase,12.5
2026-01-30,DP0517,transfer_out,437.5
2026-01-30,DP0517,purchase,487.5
2026-01-30,DP0117,purchase,2200.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0517,purchase,21000.0
2026-01-31,DP0517,sale,105000.0
2026-01-31,DP0517,sale,31500.0
2026-01-31,DP0517,sale,2237.5
2026-01-31,DP0117,purchase,1750.0
2026-01-31,DP1602,sale,10500.0
2026-01-31,DP1602,purchase,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0117,sale,10500.0
2026-01-31,DP0517,sale,2137.5
2026-01-31,DP0517,sale,12.5
2026-01-31,DP0117,transfer_out,1750.0
2026-01-31,DP0117,purchase,2187.5
2026-01-31,DP0517,purchase,12.5
2026-01-31,DP0517,purchase,25.0
2026-01-31,DP0517,sale,3487.5
2026-01-31,DP0117,purchase,1750.0
2026-01-31,DP0517,purchase,12.5
2026-01-31,DP0517,sale,3500.0
2026-01-31,DP0517,sale,3500.0
2026-01-31,DP0117,purchase,10500.0
2026-01-31,DP0517,purchase,21000.0
2026-01-31,DP0517,sale,37.5
2026-01-31,DP0517,sale,2150.0
2026-01-31,DP0517,purchase,23075.0
2026-01-31,DP0517,purchase,8425.0
2026-01-31,DP0117,sale,113312.5
2026-01-31,DP0517,purchase,21000.0
2026-01-31,DP0117,purchase,73500.0
2026-01-31,DP0117,sale,2625.0
2026-01-31,DP0117,sale,1750.0
2026-01-31,DP0117,sale,2625.0
2026-01-31,DP0117,sale,1750.0
2026-01-31,DP0117,sale,2187.5
2026-01-31,DP0117,sale,2187.5
2026-01-31,DP0117,sale,3737.5
2026-01-31,DP0117,sale,637.5
2026-01-31,DP0517,purchase,10500.0
2026-01-31,DP0117,purchase,37.5
2026-01-31,DP0117,purchase,1250.0
2026-01-31,DP0517,purchase,21000.0
2026-01-31,DP0117,purchase,113312.5
2026-01-31,DP0517,purchase,10500.0
2026-01-31,DP0517,sale,1737.5
2026-01-31,DP0117,purchase,637.5
2026-01-31,DP0517,purchase,2237.5
2026-01-31,DP0517,purchase,37.5
2026-01-31,DP0517,sale,25.0
2026-01-31,DP0517,sale,12.5
2026-01-31,DP0517,sale,1312.5
2026-01-31,DP0517,sale,2187.5
2026-01-31,DP0517,sale,2162.5
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,21000.0
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0117,sale,3500.0
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,21000.0
2026-02-01,DP0117,purchase,3062.5
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,31500.0
2026-02-01,DP0117,sale,6562.5
2026-02-01,DP0517,sale,31500.0
2026-02-01,DP0117,purchase,6562.5
2026-02-01,DP0117,purchase,3500.0
2026-02-01,DP0517,sale,136500.0
2026-02-01,DP0117,sale,3062.5
2026-02-01,DP0517,purchase,10500.0
2026-02-01,DP0517,purchase,10500.0
2026-02-02,DP0117,purchase,12.5
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0117,transfer_out,10500.0
2026-02-02,DP0117,sale,12.5
2026-02-02,DP0117,transfer_in,3500.0
2026-02-02,DP0117,sale,3037.5
2026-02-02,DP0117,transfer_out,3500.0
2026-02-02,DP0117,sale,25.0
2026-02-02,DP0117,sale,2250.0
2026-02-02,DP0117,sale,1250.0
2026-02-02,DP0117,transfer_out,3500.0
2026-02-02,DP0117,transfer_out,3500.0
2026-02-02,DP0117,sale,4362.5
2026-02-02,DP0117,transfer_out,3500.0
2026-02-02,DP0117,transfer_out,3500.0
2026-02-02,DP0117,sale,12.5
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0117,purchase,1737.5
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0117,purchase,2187.5
2026-02-02,DP0117,transfer_out,3500.0
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP1602,purchase,2187.5
2026-02-02,DP0117,sale,3062.5
2026-02-02,DP0517,sale,37.5
2026-02-02,DP0517,sale,2150.0
2026-02-02,DP0517,sale,37.5
2026-02-02,DP0517,purchase,25.0
2026-02-02,DP0517,purchase,62.5
2026-02-02,DP0517,purchase,75.0
2026-02-02,DP0517,purchase,12.5
2026-02-02,DP0517,sale,2125.0
2026-02-02,DP0517,sale,62.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,1300.0
2026-02-02,DP0517,sale,12.5
2026-02-02,DP0517,sale,1300.0
2026-02-02,DP0517,sale,12.5
2026-02-02,DP0517,sale,1312.5
2026-02-02,DP0517,purchase,37.5
2026-02-02,DP0517,purchase,12.5
2026-02-02,DP0517,purchase,12.5
2026-02-02,DP0517,purchase,762.5
2026-02-02,DP0517,purchase,62.5
2026-02-02,DP0517,purchase,37.5
2026-02-02,DP0517,sale,4337.5
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0517,sale,762.5
2026-02-02,DP0517,sale,4375.0
2026-02-02,DP0117,sale,2250.0
2026-02-02,DP0117,sale,1250.0
2026-02-02,DP0117,sale,3500.0
2026-02-02,DP0117,sale,4362.5
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0117,sale,2187.5
2026-02-02,DP0117,sale,2187.5
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0517,sale,2162.5
2026-02-02,DP0517,sale,25.0
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,3500.0
2026-02-02,DP0517,sale,2112.5
2026-02-02,DP0517,sale,75.0
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,2175.0
2026-02-02,DP0517,sale,12.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,2125.0
2026-02-02,DP0517,sale,3612.5
2026-02-02,DP0517,sale,62.5
2026-02-02,DP0117,transfer_in,2625.0
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,1312.5
2026-02-02,DP0517,purchase,1312.5
2026-02-02,DP0517,purchase,1312.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,4375.0
2026-02-02,DP0517,purchase,4375.0
2026-02-02,DP0517,purchase,4375.0
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,3500.0
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP0517,purchase,2187.5
2026-02-02,DP1602,sale,2625.0
2026-02-02,DP1602,sale,2187.5
2026-02-02,DP1602,sale,1200.0
2026-02-02,DP1602,sale,987.5
2026-02-02,DP1602,sale,2625.0
2026-02-02,DP0117,purchase,50.0
2026-02-02,DP0517,sale,25.0
2026-02-02,DP0517,sale,62.5
2026-02-02,DP0517,sale,75.0
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,3500.0
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,purchase,37.5
2026-02-02,DP0517,purchase,762.5
2026-02-02,DP0517,purchase,62.5
2026-02-02,DP0517,purchase,12.5
2026-02-02,DP0517,purchase,12.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,purchase,37.5
2026-02-02,DP0517,purchase,75.0
2026-02-02,DP0517,purchase,62.5
2026-02-02,DP0517,purchase,25.0
2026-02-02,DP0517,sale,37.5
2026-02-02,DP0517,sale,762.5
2026-02-02,DP0517,sale,62.5
2026-02-02,DP0517,sale,12.5
2026-02-02,DP0517,sale,12.5
2026-02-02,DP0517,sale,37.5
2026-02-02,DP0517,sale,12.5
2026-02-02,DP0517,purchase,12.5
2026-02-02,DP1602,purchase,987.5
2026-02-02,DP1602,purchase,987.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0117,purchase,1737.5
2026-02-02,DP0117,sale,3500.0
2026-02-02,DP0117,purchase,2187.5
2026-02-02,DP0517,sale,1312.5
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP1602,sale,987.5
2026-02-02,DP0117,purchase,3062.5
2026-02-02,DP0117,purchase,2250.0
2026-02-02,DP0117,purchase,12.5
2026-02-02,DP0117,purchase,1250.0
2026-02-02,DP0117,purchase,3500.0
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0517,sale,1312.5
2026-02-02,DP0117,purchase,4375.0
2026-02-02,DP0517,sale,1312.5
2026-02-02,DP1602,purchase,2625.0
2026-02-02,DP0517,transfer_out,2625.0
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,4375.0
2026-02-02,DP0517,sale,4375.0
2026-02-02,DP0517,sale,4375.0
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0117,sale,2187.5
2026-02-02,DP0517,sale,2187.5
2026-02-02,DP0117,sale,1737.5
2026-02-02,DP0117,sale,4375.0
2026-02-02,DP0117,sale,12.5
2026-02-03,DP0517,sale,875.0
2026-02-03,DP0517,purchase,50.0
2026-02-03,DP0517,sale,12.5
2026-02-03,DP0517,purchase,150.0
2026-02-03,DP0517,sale,862.5
2026-02-03,DP0517,sale,150.0
2026-02-03,DP0517,sale,1312.5
2026-02-03,DP0517,sale,2162.5
2026-02-03,DP0517,sale,25.0
2026-02-03,DP0517,sale,3387.5
2026-02-03,DP0517,sale,112.5
2026-02-03,DP0517,sale,450.0
2026-02-03,DP0517,sale,3050.0
2026-02-03,DP0517,purchase,25.0
2026-02-03,DP0517,sale,2712.5
2026-02-03,DP0517,sale,2137.5
2026-02-03,DP0517,sale,4225.0
2026-02-03,DP0517,sale,50.0
2026-02-03,DP0517,sale,2187.5
2026-02-03,DP0517,purchase,62.5
2026-02-03,DP0517,sale,62.5
2026-02-03,DP0517,sale,787.5
2026-02-03,DP0517,sale,2125.0
2026-02-03,DP0117,sale,2475.0
2026-02-03,DP0117,purchase,104125.0
2026-02-03,DP0117,purchase,12.5
2026-02-03,DP0117,purchase,2475.0
2026-02-03,DP0117,purchase,2187.5
2026-02-03,DP0117,purchase,12.5
2026-02-03,DP0117,sale,4375.0
2026-02-03,DP0117,sale,2187.5
2026-02-03,DP0117,sale,4375.0
2026-02-03,DP0117,sale,2187.5
2026-02-03,DP0117,purchase,4375.0
2026-02-03,DP0117,purchase,4375.0
2026-02-03,DP0117,purchase,4375.0
2026-02-03,DP0117,purchase,3500.0
2026-02-03,DP0117,sale,12.5
2026-02-03,DP0117,sale,2187.5
2026-02-03,DP0117,purchase,4375.0
2026-02-03,DP0117,sale,1900.0
2026-02-03,DP0117,sale,2475.0
2026-02-03,DP0117,purchase,12.5
2026-02-03,DP1602,sale,2187.5
2026-02-03,DP0117,sale,12.5
2026-02-03,DP1602,purchase,862.5
2026-02-03,DP1602,purchase,2187.5
2026-02-03,DP0117,transfer_in,437.5
2026-02-03,DP0117,sale,3500.0
2026-02-03,DP0117,sale,4375.0
2026-02-03,DP0117,sale,4375.0
2026-02-03,DP0117,sale,4375.0
2026-02-03,DP0117,sale,4375.0
2026-02-03,DP0117,purchase,12.5
2026-02-03,DP0117,purchase,2475.0
2026-02-03,DP0117,purchase,2187.5
2026-02-03,DP0117,sale,3500.0
2026-02-03,DP0117,transfer_out,3500.0
2026-02-03,DP0517,sale,2187.5
2026-02-03,DP1602,sale,862.5
2026-02-03,DP0517,sale,2187.5
2026-02-03,DP0517,purchase,50.0
2026-02-03,DP0517,sale,787.5
2026-02-03,DP0517,sale,450.0
2026-02-03,DP0517,sale,12.5
2026-02-03,DP0517,sale,112.5
2026-02-03,DP0517,sale,150.0
2026-02-03,DP0517,sale,50.0
2026-02-03,DP0517,sale,25.0
2026-02-03,DP0517,sale,62.5
